'Time','VidTime','Raw Value','Blink','Mark'
2019/10/22 10:47:32.857,07:00:00.857,104,0,0
2019/10/22 10:47:32.859,07:00:00.859,85,0,0
2019/10/22 10:47:32.861,07:00:00.861,85,0,0
2019/10/22 10:47:32.863,07:00:00.863,83,0,0
2019/10/22 10:47:32.865,07:00:00.865,70,0,0
2019/10/22 10:47:32.867,07:00:00.867,65,0,0
2019/10/22 10:47:32.869,07:00:00.869,69,0,0
2019/10/22 10:47:32.871,07:00:00.871,81,0,0
2019/10/22 10:47:32.873,07:00:00.873,66,0,0
2019/10/22 10:47:32.875,07:00:00.875,33,0,0
2019/10/22 10:47:32.876,07:00:00.876,-13,0,0
2019/10/22 10:47:32.878,07:00:00.878,-36,0,0
2019/10/22 10:47:32.880,07:00:00.880,-27,0,0
2019/10/22 10:47:32.882,07:00:00.882,2,0,0
2019/10/22 10:47:32.884,07:00:00.884,27,0,0
2019/10/22 10:47:32.886,07:00:00.886,26,0,0
2019/10/22 10:47:32.888,07:00:00.888,0,0,0
2019/10/22 10:47:32.890,07:00:00.890,-13,0,0
2019/10/22 10:47:32.892,07:00:00.892,2,0,0
2019/10/22 10:47:32.894,07:00:00.894,11,0,0
2019/10/22 10:47:32.896,07:00:00.896,40,0,0
2019/10/22 10:47:32.898,07:00:00.898,74,0,0
2019/10/22 10:47:32.900,07:00:00.900,69,0,0
2019/10/22 10:47:32.902,07:00:00.902,34,0,0
2019/10/22 10:47:32.904,07:00:00.904,28,0,0
2019/10/22 10:47:32.906,07:00:00.906,53,0,0
2019/10/22 10:47:32.908,07:00:00.908,56,0,0
2019/10/22 10:47:32.910,07:00:00.910,39,0,0
2019/10/22 10:47:32.912,07:00:00.912,53,0,0
2019/10/22 10:47:32.914,07:00:00.914,84,0,0
2019/10/22 10:47:32.916,07:00:00.916,80,0,0
2019/10/22 10:47:32.917,07:00:00.917,53,0,0
2019/10/22 10:47:32.919,07:00:00.919,29,0,0
2019/10/22 10:47:32.921,07:00:00.921,52,0,0
2019/10/22 10:47:32.923,07:00:00.923,73,0,0
2019/10/22 10:47:32.925,07:00:00.925,86,0,0
2019/10/22 10:47:32.927,07:00:00.927,101,0,0
2019/10/22 10:47:32.929,07:00:00.929,112,0,0
2019/10/22 10:47:32.931,07:00:00.931,114,0,0
2019/10/22 10:47:32.933,07:00:00.933,91,0,0
2019/10/22 10:47:32.935,07:00:00.935,49,0,0
2019/10/22 10:47:32.937,07:00:00.937,19,0,0
2019/10/22 10:47:32.939,07:00:00.939,34,0,0
2019/10/22 10:47:32.941,07:00:00.941,61,0,0
2019/10/22 10:47:32.943,07:00:00.943,73,0,0
2019/10/22 10:47:32.945,07:00:00.945,55,0,0
2019/10/22 10:47:32.947,07:00:00.947,25,0,0
2019/10/22 10:47:32.949,07:00:00.949,36,0,0
2019/10/22 10:47:32.951,07:00:00.951,57,0,0
2019/10/22 10:47:32.953,07:00:00.953,80,0,0
2019/10/22 10:47:32.955,07:00:00.955,74,0,0
2019/10/22 10:47:32.957,07:00:00.957,76,0,0
2019/10/22 10:47:32.958,07:00:00.958,92,0,0
2019/10/22 10:47:32.960,07:00:00.960,89,0,0
2019/10/22 10:47:32.962,07:00:00.962,83,0,0
2019/10/22 10:47:32.964,07:00:00.964,53,0,0
2019/10/22 10:47:32.966,07:00:00.966,21,0,0
2019/10/22 10:47:32.968,07:00:00.968,11,0,0
2019/10/22 10:47:32.970,07:00:00.970,26,0,0
2019/10/22 10:47:32.972,07:00:00.972,56,0,0
2019/10/22 10:47:32.974,07:00:00.974,66,0,0
2019/10/22 10:47:32.976,07:00:00.976,55,0,0
2019/10/22 10:47:32.978,07:00:00.978,26,0,0
2019/10/22 10:47:32.980,07:00:00.980,-21,0,0
2019/10/22 10:47:32.982,07:00:00.982,-43,0,0
2019/10/22 10:47:32.984,07:00:00.984,-52,0,0
2019/10/22 10:47:32.986,07:00:00.986,-86,0,0
2019/10/22 10:47:32.988,07:00:00.988,-101,0,0
2019/10/22 10:47:32.990,07:00:00.990,-72,0,0
2019/10/22 10:47:32.992,07:00:00.992,-34,0,0
2019/10/22 10:47:32.994,07:00:00.994,1,0,0
2019/10/22 10:47:32.996,07:00:00.996,21,0,0
2019/10/22 10:47:32.998,07:00:00.998,32,0,0
2019/10/22 10:47:33.000,07:00:01.000,68,0,0
2019/10/22 10:47:33.000,07:00:00.000,101,0,0
2019/10/22 10:47:33.001,07:00:00.001,107,0,0
2019/10/22 10:47:33.003,07:00:00.003,121,0,0
2019/10/22 10:47:33.005,07:00:00.005,116,0,0
2019/10/22 10:47:33.007,07:00:00.007,102,0,0
2019/10/22 10:47:33.009,07:00:00.009,88,0,0
2019/10/22 10:47:33.011,07:00:00.011,99,0,0
2019/10/22 10:47:33.013,07:00:00.013,115,0,0
2019/10/22 10:47:33.015,07:00:00.015,115,0,0
2019/10/22 10:47:33.017,07:00:00.017,115,0,0
2019/10/22 10:47:33.019,07:00:00.019,113,0,0
2019/10/22 10:47:33.021,07:00:00.021,114,0,0
2019/10/22 10:47:33.023,07:00:00.023,115,0,0
2019/10/22 10:47:33.025,07:00:00.025,107,0,0
2019/10/22 10:47:33.027,07:00:00.027,89,0,0
2019/10/22 10:47:33.029,07:00:00.029,65,0,0
2019/10/22 10:47:33.031,07:00:00.031,55,0,0
2019/10/22 10:47:33.033,07:00:00.033,49,0,0
2019/10/22 10:47:33.035,07:00:00.035,34,0,0
2019/10/22 10:47:33.037,07:00:00.037,19,0,0
2019/10/22 10:47:33.039,07:00:00.039,17,0,0
2019/10/22 10:47:33.041,07:00:00.041,-10,0,0
2019/10/22 10:47:33.042,07:00:00.042,-39,0,0
2019/10/22 10:47:33.044,07:00:00.044,-53,0,0
2019/10/22 10:47:33.046,07:00:00.046,-72,0,0
2019/10/22 10:47:33.048,07:00:00.048,-91,0,0
2019/10/22 10:47:33.050,07:00:00.050,-78,0,0
2019/10/22 10:47:33.052,07:00:00.052,-25,0,0
2019/10/22 10:47:33.054,07:00:00.054,33,0,0
2019/10/22 10:47:33.056,07:00:00.056,51,0,0
2019/10/22 10:47:33.058,07:00:00.058,39,0,0
2019/10/22 10:47:33.060,07:00:00.060,24,0,0
2019/10/22 10:47:33.062,07:00:00.062,6,0,0
2019/10/22 10:47:33.064,07:00:00.064,52,0,0
2019/10/22 10:47:33.066,07:00:00.066,92,0,0
2019/10/22 10:47:33.068,07:00:00.068,43,0,0
2019/10/22 10:47:33.070,07:00:00.070,-38,0,0
2019/10/22 10:47:33.072,07:00:00.072,-58,0,0
2019/10/22 10:47:33.074,07:00:00.074,-26,0,0
2019/10/22 10:47:33.076,07:00:00.076,-13,0,0
2019/10/22 10:47:33.078,07:00:00.078,-22,0,0
2019/10/22 10:47:33.080,07:00:00.080,-36,0,0
2019/10/22 10:47:33.082,07:00:00.082,-39,0,0
2019/10/22 10:47:33.083,07:00:00.083,-41,0,0
2019/10/22 10:47:33.085,07:00:00.085,-66,0,0
2019/10/22 10:47:33.087,07:00:00.087,-72,0,0
2019/10/22 10:47:33.089,07:00:00.089,-60,0,0
2019/10/22 10:47:33.091,07:00:00.091,-61,0,0
2019/10/22 10:47:33.093,07:00:00.093,-57,0,0
2019/10/22 10:47:33.095,07:00:00.095,-49,0,0
2019/10/22 10:47:33.097,07:00:00.097,-27,0,0
2019/10/22 10:47:33.099,07:00:00.099,-14,0,0
2019/10/22 10:47:33.101,07:00:00.101,-23,0,0
2019/10/22 10:47:33.103,07:00:00.103,-3,0,0
2019/10/22 10:47:33.105,07:00:00.105,22,0,0
2019/10/22 10:47:33.107,07:00:00.107,17,0,0
2019/10/22 10:47:33.109,07:00:00.109,6,0,0
2019/10/22 10:47:33.111,07:00:00.111,-2,0,0
2019/10/22 10:47:33.113,07:00:00.113,-10,0,0
2019/10/22 10:47:33.115,07:00:00.115,-17,0,0
2019/10/22 10:47:33.117,07:00:00.117,-29,0,0
2019/10/22 10:47:33.119,07:00:00.119,-41,0,0
2019/10/22 10:47:33.121,07:00:00.121,-37,0,0
2019/10/22 10:47:33.123,07:00:00.123,-25,0,0
2019/10/22 10:47:33.125,07:00:00.125,-11,0,0
2019/10/22 10:47:33.126,07:00:00.126,-2,0,0
2019/10/22 10:47:33.128,07:00:00.128,-14,0,0
2019/10/22 10:47:33.130,07:00:00.130,-27,0,0
2019/10/22 10:47:33.132,07:00:00.132,6,0,0
2019/10/22 10:47:33.134,07:00:00.134,61,0,0
2019/10/22 10:47:33.136,07:00:00.136,108,0,0
2019/10/22 10:47:33.138,07:00:00.138,90,0,0
2019/10/22 10:47:33.140,07:00:00.140,25,0,0
2019/10/22 10:47:33.142,07:00:00.142,-9,0,0
2019/10/22 10:47:33.144,07:00:00.144,7,0,0
2019/10/22 10:47:33.146,07:00:00.146,38,0,0
2019/10/22 10:47:33.148,07:00:00.148,37,0,0
2019/10/22 10:47:33.150,07:00:00.150,5,0,0
2019/10/22 10:47:33.152,07:00:00.152,-13,0,0
2019/10/22 10:47:33.154,07:00:00.154,1,0,0
2019/10/22 10:47:33.156,07:00:00.156,26,0,0
2019/10/22 10:47:33.158,07:00:00.158,54,0,0
2019/10/22 10:47:33.160,07:00:00.160,52,0,0
2019/10/22 10:47:33.162,07:00:00.162,36,0,0
2019/10/22 10:47:33.164,07:00:00.164,35,0,0
2019/10/22 10:47:33.166,07:00:00.166,48,0,0
2019/10/22 10:47:33.167,07:00:00.167,40,0,0
2019/10/22 10:47:33.169,07:00:00.169,7,0,0
2019/10/22 10:47:33.171,07:00:00.171,-3,0,0
2019/10/22 10:47:33.173,07:00:00.173,-2,0,0
2019/10/22 10:47:33.175,07:00:00.175,-7,0,0
2019/10/22 10:47:33.177,07:00:00.177,-8,0,0
2019/10/22 10:47:33.179,07:00:00.179,-25,0,0
2019/10/22 10:47:33.181,07:00:00.181,-41,0,0
2019/10/22 10:47:33.183,07:00:00.183,-34,0,0
2019/10/22 10:47:33.185,07:00:00.185,1,0,0
2019/10/22 10:47:33.187,07:00:00.187,40,0,0
2019/10/22 10:47:33.189,07:00:00.189,49,0,0
2019/10/22 10:47:33.191,07:00:00.191,27,0,0
2019/10/22 10:47:33.193,07:00:00.193,28,0,0
2019/10/22 10:47:33.195,07:00:00.195,43,0,0
2019/10/22 10:47:33.197,07:00:00.197,50,0,0
2019/10/22 10:47:33.199,07:00:00.199,51,0,0
2019/10/22 10:47:33.201,07:00:00.201,56,0,0
2019/10/22 10:47:33.203,07:00:00.203,45,0,0
2019/10/22 10:47:33.205,07:00:00.205,43,0,0
2019/10/22 10:47:33.207,07:00:00.207,35,0,0
2019/10/22 10:47:33.208,07:00:00.208,25,0,0
2019/10/22 10:47:33.210,07:00:00.210,34,0,0
2019/10/22 10:47:33.212,07:00:00.212,58,0,0
2019/10/22 10:47:33.214,07:00:00.214,70,0,0
2019/10/22 10:47:33.216,07:00:00.216,71,0,0
2019/10/22 10:47:33.218,07:00:00.218,61,0,0
2019/10/22 10:47:33.220,07:00:00.220,58,0,0
2019/10/22 10:47:33.222,07:00:00.222,64,0,0
2019/10/22 10:47:33.224,07:00:00.224,64,0,0
2019/10/22 10:47:33.226,07:00:00.226,77,0,0
2019/10/22 10:47:33.228,07:00:00.228,66,0,0
2019/10/22 10:47:33.230,07:00:00.230,53,0,0
2019/10/22 10:47:33.232,07:00:00.232,81,0,0
2019/10/22 10:47:33.234,07:00:00.234,87,0,0
2019/10/22 10:47:33.236,07:00:00.236,84,0,0
2019/10/22 10:47:33.238,07:00:00.238,83,0,0
2019/10/22 10:47:33.240,07:00:00.240,66,0,0
2019/10/22 10:47:33.242,07:00:00.242,50,0,0
2019/10/22 10:47:33.244,07:00:00.244,48,0,0
2019/10/22 10:47:33.246,07:00:00.246,61,0,0
2019/10/22 10:47:33.248,07:00:00.248,81,0,0
2019/10/22 10:47:33.250,07:00:00.250,80,0,0
2019/10/22 10:47:33.251,07:00:00.251,77,0,0
2019/10/22 10:47:33.253,07:00:00.253,65,0,0
2019/10/22 10:47:33.255,07:00:00.255,40,0,0
2019/10/22 10:47:33.257,07:00:00.257,35,0,0
2019/10/22 10:47:33.259,07:00:00.259,26,0,0
2019/10/22 10:47:33.261,07:00:00.261,18,0,0
2019/10/22 10:47:33.263,07:00:00.263,37,0,0
2019/10/22 10:47:33.265,07:00:00.265,58,0,0
2019/10/22 10:47:33.267,07:00:00.267,85,0,0
2019/10/22 10:47:33.269,07:00:00.269,90,0,0
2019/10/22 10:47:33.271,07:00:00.271,74,0,0
2019/10/22 10:47:33.273,07:00:00.273,82,0,0
2019/10/22 10:47:33.275,07:00:00.275,104,0,0
2019/10/22 10:47:33.277,07:00:00.277,115,0,0
2019/10/22 10:47:33.279,07:00:00.279,121,0,0
2019/10/22 10:47:33.281,07:00:00.281,122,0,0
2019/10/22 10:47:33.283,07:00:00.283,108,0,0
2019/10/22 10:47:33.285,07:00:00.285,-125,0,0
2019/10/22 10:47:33.287,07:00:00.287,-85,0,0
2019/10/22 10:47:33.289,07:00:00.289,-91,0,0
2019/10/22 10:47:33.291,07:00:00.291,109,0,0
2019/10/22 10:47:33.292,07:00:00.292,60,0,0
2019/10/22 10:47:33.294,07:00:00.294,45,0,0
2019/10/22 10:47:33.296,07:00:00.296,38,0,0
2019/10/22 10:47:33.298,07:00:00.298,23,0,0
2019/10/22 10:47:33.300,07:00:00.300,21,0,0
2019/10/22 10:47:33.302,07:00:00.302,40,0,0
2019/10/22 10:47:33.304,07:00:00.304,60,0,0
2019/10/22 10:47:33.306,07:00:00.306,77,0,0
2019/10/22 10:47:33.308,07:00:00.308,52,0,0
2019/10/22 10:47:33.310,07:00:00.310,21,0,0
2019/10/22 10:47:33.312,07:00:00.312,44,0,0
2019/10/22 10:47:33.314,07:00:00.314,82,0,0
2019/10/22 10:47:33.316,07:00:00.316,97,0,0
2019/10/22 10:47:33.318,07:00:00.318,101,0,0
2019/10/22 10:47:33.320,07:00:00.320,97,0,0
2019/10/22 10:47:33.322,07:00:00.322,118,0,0
2019/10/22 10:47:33.324,07:00:00.324,-128,0,0
2019/10/22 10:47:33.326,07:00:00.326,99,0,0
2019/10/22 10:47:33.328,07:00:00.328,70,0,0
2019/10/22 10:47:33.330,07:00:00.330,60,0,0
2019/10/22 10:47:33.332,07:00:00.332,84,0,0
2019/10/22 10:47:33.333,07:00:00.333,103,0,0
2019/10/22 10:47:33.335,07:00:00.335,101,0,0
2019/10/22 10:47:33.337,07:00:00.337,75,0,0
2019/10/22 10:47:33.339,07:00:00.339,41,0,0
2019/10/22 10:47:33.341,07:00:00.341,28,0,0
2019/10/22 10:47:33.343,07:00:00.343,44,0,0
2019/10/22 10:47:33.345,07:00:00.345,75,0,0
2019/10/22 10:47:33.347,07:00:00.347,84,0,0
2019/10/22 10:47:33.349,07:00:00.349,60,0,0
2019/10/22 10:47:33.351,07:00:00.351,40,0,0
2019/10/22 10:47:33.353,07:00:00.353,54,0,0
2019/10/22 10:47:33.355,07:00:00.355,71,0,0
2019/10/22 10:47:33.357,07:00:00.357,67,0,0
2019/10/22 10:47:33.359,07:00:00.359,45,0,0
2019/10/22 10:47:33.361,07:00:00.361,21,0,0
2019/10/22 10:47:33.363,07:00:00.363,10,0,0
2019/10/22 10:47:33.365,07:00:00.365,29,0,0
2019/10/22 10:47:33.367,07:00:00.367,66,0,0
2019/10/22 10:47:33.369,07:00:00.369,71,0,0
2019/10/22 10:47:33.371,07:00:00.371,51,0,0
2019/10/22 10:47:33.373,07:00:00.373,55,0,0
2019/10/22 10:47:33.375,07:00:00.375,84,0,0
2019/10/22 10:47:33.376,07:00:00.376,83,0,0
2019/10/22 10:47:33.378,07:00:00.378,45,0,0
2019/10/22 10:47:33.380,07:00:00.380,8,0,0
2019/10/22 10:47:33.382,07:00:00.382,1,0,0
2019/10/22 10:47:33.384,07:00:00.384,21,0,0
2019/10/22 10:47:33.386,07:00:00.386,18,0,0
2019/10/22 10:47:33.388,07:00:00.388,-12,0,0
2019/10/22 10:47:33.390,07:00:00.390,-23,0,0
2019/10/22 10:47:33.392,07:00:00.392,-6,0,0
2019/10/22 10:47:33.394,07:00:00.394,0,0,0
2019/10/22 10:47:33.396,07:00:00.396,17,0,0
2019/10/22 10:47:33.398,07:00:00.398,22,0,0
2019/10/22 10:47:33.400,07:00:00.400,11,0,0
2019/10/22 10:47:33.402,07:00:00.402,0,0,0
2019/10/22 10:47:33.404,07:00:00.404,13,0,0
2019/10/22 10:47:33.406,07:00:00.406,52,0,0
2019/10/22 10:47:33.408,07:00:00.408,53,0,0
2019/10/22 10:47:33.410,07:00:00.410,25,0,0
2019/10/22 10:47:33.412,07:00:00.412,25,0,0
2019/10/22 10:47:33.414,07:00:00.414,54,0,0
2019/10/22 10:47:33.416,07:00:00.416,70,0,0
2019/10/22 10:47:33.417,07:00:00.417,45,0,0
2019/10/22 10:47:33.419,07:00:00.419,21,0,0
2019/10/22 10:47:33.421,07:00:00.421,22,0,0
2019/10/22 10:47:33.423,07:00:00.423,18,0,0
2019/10/22 10:47:33.425,07:00:00.425,24,0,0
2019/10/22 10:47:33.427,07:00:00.427,27,0,0
2019/10/22 10:47:33.429,07:00:00.429,19,0,0
2019/10/22 10:47:33.431,07:00:00.431,9,0,0
2019/10/22 10:47:33.433,07:00:00.433,-1,0,0
2019/10/22 10:47:33.435,07:00:00.435,-3,0,0
2019/10/22 10:47:33.437,07:00:00.437,17,0,0
2019/10/22 10:47:33.439,07:00:00.439,37,0,0
2019/10/22 10:47:33.441,07:00:00.441,38,0,0
2019/10/22 10:47:33.443,07:00:00.443,59,0,0
2019/10/22 10:47:33.445,07:00:00.445,98,0,0
2019/10/22 10:47:33.447,07:00:00.447,124,0,0
2019/10/22 10:47:33.449,07:00:00.449,120,0,0
2019/10/22 10:47:33.451,07:00:00.451,93,0,0
2019/10/22 10:47:33.453,07:00:00.453,74,0,0
2019/10/22 10:47:33.455,07:00:00.455,74,0,0
2019/10/22 10:47:33.457,07:00:00.457,86,0,0
2019/10/22 10:47:33.458,07:00:00.458,96,0,0
2019/10/22 10:47:33.460,07:00:00.460,100,0,0
2019/10/22 10:47:33.462,07:00:00.462,91,0,0
2019/10/22 10:47:33.464,07:00:00.464,75,0,0
2019/10/22 10:47:33.466,07:00:00.466,64,0,0
2019/10/22 10:47:33.468,07:00:00.468,68,0,0
2019/10/22 10:47:33.470,07:00:00.470,81,0,0
2019/10/22 10:47:33.472,07:00:00.472,65,0,0
2019/10/22 10:47:33.474,07:00:00.474,55,0,0
2019/10/22 10:47:33.476,07:00:00.476,65,0,0
2019/10/22 10:47:33.478,07:00:00.478,44,0,0
2019/10/22 10:47:33.480,07:00:00.480,10,0,0
2019/10/22 10:47:33.482,07:00:00.482,-5,0,0
2019/10/22 10:47:33.484,07:00:00.484,-6,0,0
2019/10/22 10:47:33.486,07:00:00.486,0,0,0
2019/10/22 10:47:33.488,07:00:00.488,4,0,0
2019/10/22 10:47:33.490,07:00:00.490,21,0,0
2019/10/22 10:47:33.492,07:00:00.492,61,0,0
2019/10/22 10:47:33.494,07:00:00.494,85,0,0
2019/10/22 10:47:33.496,07:00:00.496,89,0,0
2019/10/22 10:47:33.498,07:00:00.498,68,0,0
2019/10/22 10:47:33.500,07:00:00.500,27,0,0
2019/10/22 10:47:33.501,07:00:00.501,16,0,0
2019/10/22 10:47:33.503,07:00:00.503,35,0,0
2019/10/22 10:47:33.505,07:00:00.505,85,0,0
2019/10/22 10:47:33.507,07:00:00.507,120,0,0
2019/10/22 10:47:33.509,07:00:00.509,90,0,0
2019/10/22 10:47:33.511,07:00:00.511,61,0,0
2019/10/22 10:47:33.513,07:00:00.513,77,0,0
2019/10/22 10:47:33.515,07:00:00.515,98,0,0
2019/10/22 10:47:33.517,07:00:00.517,93,0,0
2019/10/22 10:47:33.519,07:00:00.519,87,0,0
2019/10/22 10:47:33.521,07:00:00.521,75,0,0
2019/10/22 10:47:33.523,07:00:00.523,66,0,0
2019/10/22 10:47:33.525,07:00:00.525,64,0,0
2019/10/22 10:47:33.527,07:00:00.527,50,0,0
2019/10/22 10:47:33.529,07:00:00.529,36,0,0
2019/10/22 10:47:33.531,07:00:00.531,20,0,0
2019/10/22 10:47:33.533,07:00:00.533,18,0,0
2019/10/22 10:47:33.535,07:00:00.535,34,0,0
2019/10/22 10:47:33.537,07:00:00.537,41,0,0
2019/10/22 10:47:33.539,07:00:00.539,33,0,0
2019/10/22 10:47:33.541,07:00:00.541,27,0,0
2019/10/22 10:47:33.542,07:00:00.542,39,0,0
2019/10/22 10:47:33.544,07:00:00.544,52,0,0
2019/10/22 10:47:33.546,07:00:00.546,44,0,0
2019/10/22 10:47:33.548,07:00:00.548,32,0,0
2019/10/22 10:47:33.550,07:00:00.550,38,0,0
2019/10/22 10:47:33.552,07:00:00.552,52,0,0
2019/10/22 10:47:33.554,07:00:00.554,75,0,0
2019/10/22 10:47:33.556,07:00:00.556,101,0,0
2019/10/22 10:47:33.558,07:00:00.558,86,0,0
2019/10/22 10:47:33.560,07:00:00.560,49,0,0
2019/10/22 10:47:33.562,07:00:00.562,4,0,0
2019/10/22 10:47:33.564,07:00:00.564,-7,0,0
2019/10/22 10:47:33.566,07:00:00.566,12,0,0
2019/10/22 10:47:33.568,07:00:00.568,35,0,0
2019/10/22 10:47:33.570,07:00:00.570,33,0,0
2019/10/22 10:47:33.572,07:00:00.572,19,0,0
2019/10/22 10:47:33.574,07:00:00.574,23,0,0
2019/10/22 10:47:33.576,07:00:00.576,32,0,0
2019/10/22 10:47:33.578,07:00:00.578,7,0,0
2019/10/22 10:47:33.580,07:00:00.580,-21,0,0
2019/10/22 10:47:33.582,07:00:00.582,-27,0,0
2019/10/22 10:47:33.583,07:00:00.583,-4,0,0
2019/10/22 10:47:33.585,07:00:00.585,27,0,0
2019/10/22 10:47:33.587,07:00:00.587,51,0,0
2019/10/22 10:47:33.589,07:00:00.589,56,0,0
2019/10/22 10:47:33.591,07:00:00.591,55,0,0
2019/10/22 10:47:33.593,07:00:00.593,80,0,0
2019/10/22 10:47:33.595,07:00:00.595,121,0,0
2019/10/22 10:47:33.597,07:00:00.597,117,0,0
2019/10/22 10:47:33.599,07:00:00.599,72,0,0
2019/10/22 10:47:33.601,07:00:00.601,45,0,0
2019/10/22 10:47:33.603,07:00:00.603,58,0,0
2019/10/22 10:47:33.605,07:00:00.605,114,0,0
2019/10/22 10:47:33.607,07:00:00.607,-108,0,0
2019/10/22 10:47:33.609,07:00:00.609,102,0,0
2019/10/22 10:47:33.611,07:00:00.611,41,0,0
2019/10/22 10:47:33.613,07:00:00.613,21,0,0
2019/10/22 10:47:33.615,07:00:00.615,33,0,0
2019/10/22 10:47:33.617,07:00:00.617,36,0,0
2019/10/22 10:47:33.619,07:00:00.619,35,0,0
2019/10/22 10:47:33.621,07:00:00.621,24,0,0
2019/10/22 10:47:33.623,07:00:00.623,11,0,0
2019/10/22 10:47:33.625,07:00:00.625,17,0,0
2019/10/22 10:47:33.626,07:00:00.626,21,0,0
2019/10/22 10:47:33.628,07:00:00.628,11,0,0
2019/10/22 10:47:33.630,07:00:00.630,-4,0,0
2019/10/22 10:47:33.632,07:00:00.632,5,0,0
2019/10/22 10:47:33.634,07:00:00.634,28,0,0
2019/10/22 10:47:33.636,07:00:00.636,48,0,0
2019/10/22 10:47:33.638,07:00:00.638,45,0,0
2019/10/22 10:47:33.640,07:00:00.640,27,0,0
2019/10/22 10:47:33.642,07:00:00.642,7,0,0
2019/10/22 10:47:33.644,07:00:00.644,-1,0,0
2019/10/22 10:47:33.646,07:00:00.646,-3,0,0
2019/10/22 10:47:33.648,07:00:00.648,-8,0,0
2019/10/22 10:47:33.650,07:00:00.650,-29,0,0
2019/10/22 10:47:33.652,07:00:00.652,-49,0,0
2019/10/22 10:47:33.654,07:00:00.654,-43,0,0
2019/10/22 10:47:33.656,07:00:00.656,-25,0,0
2019/10/22 10:47:33.658,07:00:00.658,-25,0,0
2019/10/22 10:47:33.660,07:00:00.660,-21,0,0
2019/10/22 10:47:33.662,07:00:00.662,4,0,0
2019/10/22 10:47:33.664,07:00:00.664,18,0,0
2019/10/22 10:47:33.666,07:00:00.666,10,0,0
2019/10/22 10:47:33.667,07:00:00.667,4,0,0
2019/10/22 10:47:33.669,07:00:00.669,-9,0,0
2019/10/22 10:47:33.671,07:00:00.671,-21,0,0
2019/10/22 10:47:33.673,07:00:00.673,-21,0,0
2019/10/22 10:47:33.675,07:00:00.675,-13,0,0
2019/10/22 10:47:33.677,07:00:00.677,-10,0,0
2019/10/22 10:47:33.679,07:00:00.679,-12,0,0
2019/10/22 10:47:33.681,07:00:00.681,-3,0,0
2019/10/22 10:47:33.683,07:00:00.683,10,0,0
2019/10/22 10:47:33.685,07:00:00.685,34,0,0
2019/10/22 10:47:33.687,07:00:00.687,41,0,0
2019/10/22 10:47:33.689,07:00:00.689,58,0,0
2019/10/22 10:47:33.691,07:00:00.691,86,0,0
2019/10/22 10:47:33.693,07:00:00.693,101,0,0
2019/10/22 10:47:33.695,07:00:00.695,109,0,0
2019/10/22 10:47:33.697,07:00:00.697,108,0,0
2019/10/22 10:47:33.699,07:00:00.699,88,0,0
2019/10/22 10:47:33.701,07:00:00.701,69,0,0
2019/10/22 10:47:33.703,07:00:00.703,54,0,0
2019/10/22 10:47:33.705,07:00:00.705,43,0,0
2019/10/22 10:47:33.707,07:00:00.707,50,0,0
2019/10/22 10:47:33.708,07:00:00.708,45,0,0
2019/10/22 10:47:33.710,07:00:00.710,40,0,0
2019/10/22 10:47:33.712,07:00:00.712,25,0,0
2019/10/22 10:47:33.714,07:00:00.714,20,0,0
2019/10/22 10:47:33.716,07:00:00.716,25,0,0
2019/10/22 10:47:33.718,07:00:00.718,8,0,0
2019/10/22 10:47:33.720,07:00:00.720,-28,0,0
2019/10/22 10:47:33.722,07:00:00.722,-30,0,0
2019/10/22 10:47:33.724,07:00:00.724,4,0,0
2019/10/22 10:47:33.726,07:00:00.726,22,0,0
2019/10/22 10:47:33.728,07:00:00.728,11,0,0
2019/10/22 10:47:33.730,07:00:00.730,11,0,0
2019/10/22 10:47:33.732,07:00:00.732,34,0,0
2019/10/22 10:47:33.734,07:00:00.734,52,0,0
2019/10/22 10:47:33.736,07:00:00.736,67,0,0
2019/10/22 10:47:33.738,07:00:00.738,76,0,0
2019/10/22 10:47:33.740,07:00:00.740,83,0,0
2019/10/22 10:47:33.742,07:00:00.742,80,0,0
2019/10/22 10:47:33.744,07:00:00.744,82,0,0
2019/10/22 10:47:33.746,07:00:00.746,98,0,0
2019/10/22 10:47:33.748,07:00:00.748,88,0,0
2019/10/22 10:47:33.750,07:00:00.750,70,0,0
2019/10/22 10:47:33.751,07:00:00.751,76,0,0
2019/10/22 10:47:33.753,07:00:00.753,90,0,0
2019/10/22 10:47:33.755,07:00:00.755,87,0,0
2019/10/22 10:47:33.757,07:00:00.757,66,0,0
2019/10/22 10:47:33.759,07:00:00.759,49,0,0
2019/10/22 10:47:33.761,07:00:00.761,37,0,0
2019/10/22 10:47:33.763,07:00:00.763,28,0,0
2019/10/22 10:47:33.765,07:00:00.765,53,0,0
2019/10/22 10:47:33.767,07:00:00.767,59,0,0
2019/10/22 10:47:33.769,07:00:00.769,36,0,0
2019/10/22 10:47:33.771,07:00:00.771,2,0,0
2019/10/22 10:47:33.773,07:00:00.773,-3,0,0
2019/10/22 10:47:33.775,07:00:00.775,32,0,0
2019/10/22 10:47:33.777,07:00:00.777,59,0,0
2019/10/22 10:47:33.779,07:00:00.779,64,0,0
2019/10/22 10:47:33.781,07:00:00.781,56,0,0
2019/10/22 10:47:33.783,07:00:00.783,61,0,0
2019/10/22 10:47:33.785,07:00:00.785,69,0,0
2019/10/22 10:47:33.787,07:00:00.787,67,0,0
